"time_posixct";"nino34CE2";"CE2_Plus0_5";"CE2_Moins0_5";"CE2_Nino";"CE2_Nina";"CE2_Episode";"CE2_EpisodeNum"
2136-10-15;-0.49560546875;0;0;"0";"0";"Neutre";0
2136-11-15;-0.638427734375;0;-1;"0";"0";"Neutre";0
2136-12-15;-0.639892578125;0;-1;"0";"0";"Neutre";0
2137-01-15;-0.49169921875;0;0;"0";"0";"Neutre";0
2137-02-15;-0.275634765625;0;0;"0";"0";"Neutre";0
2137-03-15;0.0556640625;0;0;"0";"0";"Neutre";0
2137-04-15;0.249267578125;0;0;"0";"0";"Neutre";0
2137-05-15;0.35888671875;0;0;"0";"0";"Neutre";0
2137-06-15;0.3671875;0;0;"0";"0";"Neutre";0
2137-07-15;0.438720703125;0;0;"0";"0";"Neutre";0
2137-08-15;0.5234375;1;0;"1";"0";"Nino";1
2137-09-15;0.788330078125;1;0;"1";"0";"Nino";1
2137-10-15;1.105712890625;1;0;"1";"0";"Nino";1
2137-11-15;1.325439453125;1;0;"1";"0";"Nino";1
2137-12-15;1.26416015625;1;0;"1";"0";"Nino";1
2138-01-15;1.130615234375;1;0;"1";"0";"Nino";1
2138-02-15;1.2509765625;1;0;"1";"0";"Nino";1
2138-03-15;1.442626953125;1;0;"1";"0";"Nino";1
2138-04-15;1.44482421875;1;0;"1";"0";"Nino";1
2138-05-15;1.1279296875;1;0;"1";"0";"Nino";1
2138-06-15;0.696044921875;1;0;"1";"0";"Nino";1
2138-07-15;0.404541015625;0;0;"0";"0";"Neutre";0
2138-08-15;0.230712890625;0;0;"0";"0";"Neutre";0
2138-09-15;0.176513671875;0;0;"0";"0";"Neutre";0
2138-10-15;0.275390625;0;0;"0";"0";"Neutre";0
2138-11-15;0.226318359375;0;0;"0";"0";"Neutre";0
2138-12-15;0.0087890625;0;0;"0";"0";"Neutre";0
2139-01-15;-0.274658203125;0;0;"0";"0";"Neutre";0
2139-02-15;-0.27734375;0;0;"0";"0";"Neutre";0
2139-03-15;-0.15869140625;0;0;"0";"0";"Neutre";0
2139-04-15;-0.007080078125;0;0;"0";"0";"Neutre";0
2139-05-15;-0.008544921875;0;0;"0";"0";"Neutre";0
2139-06-15;-0.22021484375;0;0;"0";"0";"Neutre";0
2139-07-15;-0.474365234375;0;0;"0";"0";"Neutre";0
2139-08-15;-0.65478515625;0;-1;"0";"1";"Nina";-1
2139-09-15;-0.7451171875;0;-1;"0";"1";"Nina";-1
2139-10-15;-0.88232421875;0;-1;"0";"1";"Nina";-1
2139-11-15;-1.161865234375;0;-1;"0";"1";"Nina";-1
2139-12-15;-1.37744140625;0;-1;"0";"1";"Nina";-1
2140-01-15;-1.475830078125;0;-1;"0";"1";"Nina";-1
2140-02-15;-1.261962890625;0;-1;"0";"1";"Nina";-1
2140-03-15;-0.91845703125;0;-1;"0";"1";"Nina";-1
2140-04-15;-0.73388671875;0;-1;"0";"1";"Nina";-1
2140-05-15;-0.79736328125;0;-1;"0";"1";"Nina";-1
2140-06-15;-0.818359375;0;-1;"0";"1";"Nina";-1
2140-07-15;-0.67138671875;0;-1;"0";"1";"Nina";-1
2140-08-15;-0.388916015625;0;0;"0";"0";"Neutre";0
2140-09-15;-0.16943359375;0;0;"0";"0";"Neutre";0
2140-10-15;-0.12158203125;0;0;"0";"0";"Neutre";0
2140-11-15;-0.29638671875;0;0;"0";"0";"Neutre";0
2140-12-15;-0.476806640625;0;0;"0";"0";"Neutre";0
2141-01-15;-0.559326171875;0;-1;"0";"0";"Neutre";0
2141-02-15;-0.242919921875;0;0;"0";"0";"Neutre";0
2141-03-15;0.17822265625;0;0;"0";"0";"Neutre";0
2141-04-15;0.563232421875;1;0;"0";"0";"Neutre";0
2141-05-15;0.48681640625;0;0;"0";"0";"Neutre";0
2141-06-15;0.146484375;0;0;"0";"0";"Neutre";0
2141-07-15;-0.263671875;0;0;"0";"0";"Neutre";0
2141-08-15;-0.454833984375;0;0;"0";"0";"Neutre";0
2141-09-15;-0.56689453125;0;-1;"0";"1";"Nina";-1
2141-10-15;-0.63720703125;0;-1;"0";"1";"Nina";-1
2141-11-15;-0.779296875;0;-1;"0";"1";"Nina";-1
2141-12-15;-0.934814453125;0;-1;"0";"1";"Nina";-1
2142-01-15;-0.81884765625;0;-1;"0";"1";"Nina";-1
2142-02-15;-0.429931640625;0;0;"0";"0";"Neutre";0
2142-03-15;0.056884765625;0;0;"0";"0";"Neutre";0
2142-04-15;0.20556640625;0;0;"0";"0";"Neutre";0
2142-05-15;0.138671875;0;0;"0";"0";"Neutre";0
2142-06-15;0.06494140625;0;0;"0";"0";"Neutre";0
2142-07-15;0.177978515625;0;0;"0";"0";"Neutre";0
2142-08-15;0.28662109375;0;0;"0";"0";"Neutre";0
2142-09-15;0.5732421875;1;0;"1";"0";"Nino";1
2142-10-15;0.960693359375;1;0;"1";"0";"Nino";1
2142-11-15;1.44482421875;1;0;"1";"0";"Nino";1
2142-12-15;1.679443359375;1;0;"1";"0";"Nino";1
2143-01-15;1.6767578125;1;0;"1";"0";"Nino";1
2143-02-15;1.63818359375;1;0;"1";"0";"Nino";1
2143-03-15;1.41748046875;1;0;"1";"0";"Nino";1
2143-04-15;1.093505859375;1;0;"1";"0";"Nino";1
2143-05-15;0.62451171875;1;0;"1";"0";"Nino";1
2143-06-15;0.15869140625;0;0;"0";"0";"Neutre";0
2143-07-15;-0.379150390625;0;0;"0";"0";"Neutre";0
2143-08-15;-0.802978515625;0;-1;"0";"1";"Nina";-1
2143-09-15;-1.134765625;0;-1;"0";"1";"Nina";-1
2143-10-15;-1.33251953125;0;-1;"0";"1";"Nina";-1
2143-11-15;-1.427734375;0;-1;"0";"1";"Nina";-1
2143-12-15;-1.328125;0;-1;"0";"1";"Nina";-1
2144-01-15;-1.010498046875;0;-1;"0";"1";"Nina";-1
2144-02-15;-0.610595703125;0;-1;"0";"1";"Nina";-1
2144-03-15;-0.12841796875;0;0;"0";"0";"Neutre";0
2144-04-15;0.141845703125;0;0;"0";"0";"Neutre";0
2144-05-15;0.209228515625;0;0;"0";"0";"Neutre";0
2144-06-15;0.210693359375;0;0;"0";"0";"Neutre";0
2144-07-15;0.337890625;0;0;"0";"0";"Neutre";0
2144-08-15;0.614013671875;1;0;"1";"0";"Nino";1
2144-09-15;0.897705078125;1;0;"1";"0";"Nino";1
2144-10-15;1.2646484375;1;0;"1";"0";"Nino";1
2144-11-15;1.5126953125;1;0;"1";"0";"Nino";1
2144-12-15;1.640869140625;1;0;"1";"0";"Nino";1
2145-01-15;1.658447265625;1;0;"1";"0";"Nino";1
2145-02-15;1.511474609375;1;0;"1";"0";"Nino";1
2145-03-15;1.4169921875;1;0;"1";"0";"Nino";1
2145-04-15;0.978271484375;1;0;"1";"0";"Nino";1
2145-05-15;0.024169921875;0;0;"0";"0";"Neutre";0
2145-06-15;-1.365234375;0;-1;"0";"1";"Nina";-1
2145-07-15;-2.242431640625;0;-1;"0";"1";"Nina";-1
2145-08-15;-2.25537109375;0;-1;"0";"1";"Nina";-1
2145-09-15;-2.122802734375;0;-1;"0";"1";"Nina";-1
2145-10-15;-2.218017578125;0;-1;"0";"1";"Nina";-1
2145-11-15;-2.3955078125;0;-1;"0";"1";"Nina";-1
2145-12-15;-2.17041015625;0;-1;"0";"1";"Nina";-1
2146-01-15;-1.762451171875;0;-1;"0";"1";"Nina";-1
2146-02-15;-1.1865234375;0;-1;"0";"1";"Nina";-1
2146-03-15;-0.572021484375;0;-1;"0";"1";"Nina";-1
2146-04-15;-0.146484375;0;0;"0";"0";"Neutre";0
2146-05-15;-0.010498046875;0;0;"0";"0";"Neutre";0
2146-06-15;-0.0654296875;0;0;"0";"0";"Neutre";0
2146-07-15;-0.104736328125;0;0;"0";"0";"Neutre";0
2146-08-15;0.03564453125;0;0;"0";"0";"Neutre";0
2146-09-15;0.31005859375;0;0;"0";"0";"Neutre";0
2146-10-15;0.449462890625;0;0;"0";"0";"Neutre";0
2146-11-15;0.394775390625;0;0;"0";"0";"Neutre";0
2146-12-15;0.0869140625;0;0;"0";"0";"Neutre";0
2147-01-15;-0.035400390625;0;0;"0";"0";"Neutre";0
2147-02-15;0.023681640625;0;0;"0";"0";"Neutre";0
2147-03-15;0.12158203125;0;0;"0";"0";"Neutre";0
2147-04-15;0.0810546875;0;0;"0";"0";"Neutre";0
2147-05-15;-0.19140625;0;0;"0";"0";"Neutre";0
2147-06-15;-0.4169921875;0;0;"0";"0";"Neutre";0
2147-07-15;-0.4287109375;0;0;"0";"0";"Neutre";0
2147-08-15;-0.271484375;0;0;"0";"0";"Neutre";0
2147-09-15;-0.09765625;0;0;"0";"0";"Neutre";0
2147-10-15;-0.125;0;0;"0";"0";"Neutre";0
2147-11-15;-0.250732421875;0;0;"0";"0";"Neutre";0
2147-12-15;-0.3212890625;0;0;"0";"0";"Neutre";0
2148-01-15;-0.22119140625;0;0;"0";"0";"Neutre";0
2148-02-15;0.0400390625;0;0;"0";"0";"Neutre";0
2148-03-15;0.264892578125;0;0;"0";"0";"Neutre";0
2148-04-15;0.331787109375;0;0;"0";"0";"Neutre";0
2148-05-15;0.242919921875;0;0;"0";"0";"Neutre";0
2148-06-15;0.151123046875;0;0;"0";"0";"Neutre";0
2148-07-15;0.028076171875;0;0;"0";"0";"Neutre";0
2148-08-15;-0.015380859375;0;0;"0";"0";"Neutre";0
2148-09-15;0.005859375;0;0;"0";"0";"Neutre";0
2148-10-15;0.24658203125;0;0;"0";"0";"Neutre";0
2148-11-15;0.526123046875;1;0;"0";"0";"Neutre";0
2148-12-15;0.690185546875;1;0;"0";"0";"Neutre";0
2149-01-15;0.69873046875;1;0;"0";"0";"Neutre";0
2149-02-15;0.592041015625;1;0;"0";"0";"Neutre";0
2149-03-15;0.474365234375;0;0;"0";"0";"Neutre";0
2149-04-15;0.0908203125;0;0;"0";"0";"Neutre";0
2149-05-15;-0.533447265625;0;-1;"0";"1";"Nina";-1
2149-06-15;-1.383544921875;0;-1;"0";"1";"Nina";-1
2149-07-15;-1.8505859375;0;-1;"0";"1";"Nina";-1
2149-08-15;-2.008056640625;0;-1;"0";"1";"Nina";-1
2149-09-15;-2.043212890625;0;-1;"0";"1";"Nina";-1
2149-10-15;-2.110107421875;0;-1;"0";"1";"Nina";-1
2149-11-15;-2.29443359375;0;-1;"0";"1";"Nina";-1
2149-12-15;-2.292724609375;0;-1;"0";"1";"Nina";-1
2150-01-15;-2.12939453125;0;-1;"0";"1";"Nina";-1
2150-02-15;-1.6123046875;0;-1;"0";"1";"Nina";-1
2150-03-15;-1.000732421875;0;-1;"0";"1";"Nina";-1
2150-04-15;-0.516845703125;0;-1;"0";"1";"Nina";-1
2150-05-15;-0.32763671875;0;0;"0";"0";"Neutre";0
2150-06-15;-0.273193359375;0;0;"0";"0";"Neutre";0
2150-07-15;-0.06103515625;0;0;"0";"0";"Neutre";0
2150-08-15;0.24169921875;0;0;"0";"0";"Neutre";0
2150-09-15;0.634033203125;1;0;"1";"0";"Nino";1
2150-10-15;0.966796875;1;0;"1";"0";"Nino";1
2150-11-15;1.159912109375;1;0;"1";"0";"Nino";1
2150-12-15;1.013671875;1;0;"1";"0";"Nino";1
2151-01-15;0.82373046875;1;0;"1";"0";"Nino";1
2151-02-15;0.70458984375;1;0;"1";"0";"Nino";1
2151-03-15;0.68896484375;1;0;"1";"0";"Nino";1
2151-04-15;0.50390625;1;0;"1";"0";"Nino";1
2151-05-15;0.08740234375;0;0;"0";"0";"Neutre";0
2151-06-15;-0.28955078125;0;0;"0";"0";"Neutre";0
2151-07-15;-0.595947265625;0;-1;"0";"1";"Nina";-1
2151-08-15;-0.60498046875;0;-1;"0";"1";"Nina";-1
2151-09-15;-0.69775390625;0;-1;"0";"1";"Nina";-1
2151-10-15;-0.748291015625;0;-1;"0";"1";"Nina";-1
2151-11-15;-0.87109375;0;-1;"0";"1";"Nina";-1
2151-12-15;-0.864990234375;0;-1;"0";"1";"Nina";-1
2152-01-15;-0.872802734375;0;-1;"0";"1";"Nina";-1
2152-02-15;-0.59326171875;0;-1;"0";"1";"Nina";-1
2152-03-15;-0.154296875;0;0;"0";"0";"Neutre";0
2152-04-15;0.218017578125;0;0;"0";"0";"Neutre";0
2152-05-15;0.270263671875;0;0;"0";"0";"Neutre";0
2152-06-15;0.2138671875;0;0;"0";"0";"Neutre";0
2152-07-15;0.3447265625;0;0;"0";"0";"Neutre";0
2152-08-15;0.705078125;1;0;"1";"0";"Nino";1
2152-09-15;1.111083984375;1;0;"1";"0";"Nino";1
2152-10-15;1.4697265625;1;0;"1";"0";"Nino";1
2152-11-15;1.731201171875;1;0;"1";"0";"Nino";1
2152-12-15;1.81396484375;1;0;"1";"0";"Nino";1
2153-01-15;1.62255859375;1;0;"1";"0";"Nino";1
2153-02-15;1.4189453125;1;0;"1";"0";"Nino";1
2153-03-15;1.173828125;1;0;"1";"0";"Nino";1
2153-04-15;0.606689453125;1;0;"1";"0";"Nino";1
2153-05-15;-0.203125;0;0;"0";"0";"Neutre";0
2153-06-15;-0.94921875;0;-1;"0";"1";"Nina";-1
2153-07-15;-1.158935546875;0;-1;"0";"1";"Nina";-1
2153-08-15;-1.022705078125;0;-1;"0";"1";"Nina";-1
2153-09-15;-0.86279296875;0;-1;"0";"1";"Nina";-1
2153-10-15;-0.582763671875;0;-1;"0";"1";"Nina";-1
2153-11-15;-0.535400390625;0;-1;"0";"1";"Nina";-1
2153-12-15;-0.47265625;0;0;"0";"0";"Neutre";0
2154-01-15;-0.521728515625;0;-1;"0";"0";"Neutre";0
2154-02-15;-0.29296875;0;0;"0";"0";"Neutre";0
2154-03-15;0.09912109375;0;0;"0";"0";"Neutre";0
2154-04-15;0.41650390625;0;0;"0";"0";"Neutre";0
2154-05-15;0.400390625;0;0;"0";"0";"Neutre";0
2154-06-15;0.1611328125;0;0;"0";"0";"Neutre";0
2154-07-15;0.077880859375;0;0;"0";"0";"Neutre";0
2154-08-15;0.1220703125;0;0;"0";"0";"Neutre";0
2154-09-15;0.06298828125;0;0;"0";"0";"Neutre";0
2154-10-15;-0.142333984375;0;0;"0";"0";"Neutre";0
2154-11-15;-0.399169921875;0;0;"0";"0";"Neutre";0
2154-12-15;-0.484375;0;0;"0";"0";"Neutre";0
2155-01-15;-0.495849609375;0;0;"0";"0";"Neutre";0
2155-02-15;-0.47509765625;0;0;"0";"0";"Neutre";0
2155-03-15;-0.394287109375;0;0;"0";"0";"Neutre";0
2155-04-15;-0.538818359375;0;-1;"0";"1";"Nina";-1
2155-05-15;-0.77197265625;0;-1;"0";"1";"Nina";-1
2155-06-15;-0.905029296875;0;-1;"0";"1";"Nina";-1
2155-07-15;-0.844970703125;0;-1;"0";"1";"Nina";-1
2155-08-15;-0.6923828125;0;-1;"0";"1";"Nina";-1
2155-09-15;-0.804931640625;0;-1;"0";"1";"Nina";-1
2155-10-15;-0.952392578125;0;-1;"0";"1";"Nina";-1
2155-11-15;-1.1201171875;0;-1;"0";"1";"Nina";-1
2155-12-15;-1.18701171875;0;-1;"0";"1";"Nina";-1
2156-01-15;-1.082275390625;0;-1;"0";"1";"Nina";-1
2156-02-15;-0.80029296875;0;-1;"0";"1";"Nina";-1
2156-03-15;-0.47412109375;0;0;"0";"0";"Neutre";0
2156-04-15;-0.4130859375;0;0;"0";"0";"Neutre";0
2156-05-15;-0.423095703125;0;0;"0";"0";"Neutre";0
2156-06-15;-0.363525390625;0;0;"0";"0";"Neutre";0
2156-07-15;-0.03857421875;0;0;"0";"0";"Neutre";0
2156-08-15;0.23388671875;0;0;"0";"0";"Neutre";0
2156-09-15;0.55908203125;1;0;"1";"0";"Nino";1
2156-10-15;0.89501953125;1;0;"1";"0";"Nino";1
2156-11-15;1.24072265625;1;0;"1";"0";"Nino";1
2156-12-15;1.29150390625;1;0;"1";"0";"Nino";1
2157-01-15;0.964111328125;1;0;"1";"0";"Nino";1
2157-02-15;0.656005859375;1;0;"1";"0";"Nino";1
2157-03-15;0.457275390625;0;0;"0";"0";"Neutre";0
2157-04-15;0.31396484375;0;0;"0";"0";"Neutre";0
2157-05-15;-0.260009765625;0;0;"0";"0";"Neutre";0
2157-06-15;-0.79638671875;0;-1;"0";"0";"Neutre";0
2157-07-15;-1.016845703125;0;-1;"0";"0";"Neutre";0
2157-08-15;-0.708984375;0;-1;"0";"0";"Neutre";0
2157-09-15;-0.4375;0;0;"0";"0";"Neutre";0
2157-10-15;-0.35888671875;0;0;"0";"0";"Neutre";0
2157-11-15;-0.485595703125;0;0;"0";"0";"Neutre";0
2157-12-15;-0.538818359375;0;-1;"0";"0";"Neutre";0
2158-01-15;-0.4345703125;0;0;"0";"0";"Neutre";0
2158-02-15;-0.219970703125;0;0;"0";"0";"Neutre";0
2158-03-15;0.018310546875;0;0;"0";"0";"Neutre";0
2158-04-15;0.179443359375;0;0;"0";"0";"Neutre";0
2158-05-15;0.23388671875;0;0;"0";"0";"Neutre";0
2158-06-15;0.186767578125;0;0;"0";"0";"Neutre";0
2158-07-15;0.093505859375;0;0;"0";"0";"Neutre";0
2158-08-15;0.156005859375;0;0;"0";"0";"Neutre";0
2158-09-15;0.40576171875;0;0;"0";"0";"Neutre";0
2158-10-15;0.783203125;1;0;"1";"0";"Nino";1
2158-11-15;1.00439453125;1;0;"1";"0";"Nino";1
2158-12-15;0.8486328125;1;0;"1";"0";"Nino";1
2159-01-15;0.606689453125;1;0;"1";"0";"Nino";1
2159-02-15;0.631591796875;1;0;"1";"0";"Nino";1
2159-03-15;0.85693359375;1;0;"1";"0";"Nino";1
2159-04-15;0.98779296875;1;0;"1";"0";"Nino";1
2159-05-15;0.869140625;1;0;"1";"0";"Nino";1
2159-06-15;0.895751953125;1;0;"1";"0";"Nino";1
2159-07-15;1.281494140625;1;0;"1";"0";"Nino";1
2159-08-15;1.856201171875;1;0;"1";"0";"Nino";1
2159-09-15;2.361572265625;1;0;"1";"0";"Nino";1
2159-10-15;2.563720703125;1;0;"1";"0";"Nino";1
2159-11-15;2.5732421875;1;0;"1";"0";"Nino";1
2159-12-15;2.408447265625;1;0;"1";"0";"Nino";1
2160-01-15;2.138671875;1;0;"1";"0";"Nino";1
2160-02-15;1.782470703125;1;0;"1";"0";"Nino";1
2160-03-15;1.494384765625;1;0;"1";"0";"Nino";1
2160-04-15;0.8359375;1;0;"1";"0";"Nino";1
2160-05-15;-0.1123046875;0;0;"0";"0";"Neutre";0
2160-06-15;-1.15087890625;0;-1;"0";"1";"Nina";-1
2160-07-15;-1.923828125;0;-1;"0";"1";"Nina";-1
2160-08-15;-2.31884765625;0;-1;"0";"1";"Nina";-1
2160-09-15;-2.726806640625;0;-1;"0";"1";"Nina";-1
2160-10-15;-3.111083984375;0;-1;"0";"1";"Nina";-1
2160-11-15;-3.30078125;0;-1;"0";"1";"Nina";-1
2160-12-15;-3.1337890625;0;-1;"0";"1";"Nina";-1
2161-01-15;-2.623779296875;0;-1;"0";"1";"Nina";-1
2161-02-15;-1.99267578125;0;-1;"0";"1";"Nina";-1
2161-03-15;-1.452880859375;0;-1;"0";"1";"Nina";-1
2161-04-15;-1.27197265625;0;-1;"0";"1";"Nina";-1
2161-05-15;-1.276123046875;0;-1;"0";"1";"Nina";-1
2161-06-15;-1.135009765625;0;-1;"0";"1";"Nina";-1
2161-07-15;-0.6689453125;0;-1;"0";"1";"Nina";-1
2161-08-15;-0.130859375;0;0;"0";"0";"Neutre";0
2161-09-15;0.222412109375;0;0;"0";"0";"Neutre";0
2161-10-15;0.2998046875;0;0;"0";"0";"Neutre";0
2161-11-15;0.09619140625;0;0;"0";"0";"Neutre";0
2161-12-15;-0.031982421875;0;0;"0";"0";"Neutre";0
2162-01-15;0.085693359375;0;0;"0";"0";"Neutre";0
2162-02-15;0.345703125;0;0;"0";"0";"Neutre";0
2162-03-15;0.4775390625;0;0;"0";"0";"Neutre";0
2162-04-15;0.345947265625;0;0;"0";"0";"Neutre";0
2162-05-15;0.255859375;0;0;"0";"0";"Neutre";0
2162-06-15;0.163330078125;0;0;"0";"0";"Neutre";0
2162-07-15;0.13037109375;0;0;"0";"0";"Neutre";0
2162-08-15;0.265380859375;0;0;"0";"0";"Neutre";0
2162-09-15;0.5810546875;1;0;"1";"0";"Nino";1
2162-10-15;1.004638671875;1;0;"1";"0";"Nino";1
2162-11-15;1.2353515625;1;0;"1";"0";"Nino";1
2162-12-15;1.2783203125;1;0;"1";"0";"Nino";1
2163-01-15;1.22216796875;1;0;"1";"0";"Nino";1
2163-02-15;1.139892578125;1;0;"1";"0";"Nino";1
2163-03-15;1.001220703125;1;0;"1";"0";"Nino";1
2163-04-15;0.94140625;1;0;"1";"0";"Nino";1
2163-05-15;0.767578125;1;0;"1";"0";"Nino";1
2163-06-15;0.460693359375;0;0;"0";"0";"Neutre";0
2163-07-15;0.047119140625;0;0;"0";"0";"Neutre";0
2163-08-15;-0.072998046875;0;0;"0";"0";"Neutre";0
2163-09-15;0.0615234375;0;0;"0";"0";"Neutre";0
2163-10-15;0.1767578125;0;0;"0";"0";"Neutre";0
2163-11-15;-0.060546875;0;0;"0";"0";"Neutre";0
2163-12-15;-0.31494140625;0;0;"0";"0";"Neutre";0
2164-01-15;-0.3583984375;0;0;"0";"0";"Neutre";0
2164-02-15;-0.2216796875;0;0;"0";"0";"Neutre";0
2164-03-15;-0.017333984375;0;0;"0";"0";"Neutre";0
2164-04-15;0.0439453125;0;0;"0";"0";"Neutre";0
2164-05-15;0.16064453125;0;0;"0";"0";"Neutre";0
2164-06-15;0.1982421875;0;0;"0";"0";"Neutre";0
2164-07-15;0.306640625;0;0;"0";"0";"Neutre";0
2164-08-15;0.377685546875;0;0;"0";"0";"Neutre";0
2164-09-15;0.605712890625;1;0;"0";"0";"Neutre";0
2164-10-15;0.765380859375;1;0;"0";"0";"Neutre";0
2164-11-15;0.56298828125;1;0;"0";"0";"Neutre";0
2164-12-15;0.27294921875;0;0;"0";"0";"Neutre";0
2165-01-15;0.14599609375;0;0;"0";"0";"Neutre";0
2165-02-15;0.2958984375;0;0;"0";"0";"Neutre";0
2165-03-15;0.142333984375;0;0;"0";"0";"Neutre";0
2165-04-15;-0.34130859375;0;0;"0";"0";"Neutre";0
2165-05-15;-1.044677734375;0;-1;"0";"1";"Nina";-1
2165-06-15;-1.586669921875;0;-1;"0";"1";"Nina";-1
2165-07-15;-1.9970703125;0;-1;"0";"1";"Nina";-1
2165-08-15;-2.0927734375;0;-1;"0";"1";"Nina";-1
2165-09-15;-2.200439453125;0;-1;"0";"1";"Nina";-1
2165-10-15;-2.43359375;0;-1;"0";"1";"Nina";-1
2165-11-15;-2.609130859375;0;-1;"0";"1";"Nina";-1
2165-12-15;-2.504638671875;0;-1;"0";"1";"Nina";-1
2166-01-15;-1.962158203125;0;-1;"0";"1";"Nina";-1
2166-02-15;-1.46533203125;0;-1;"0";"1";"Nina";-1
2166-03-15;-1.041015625;0;-1;"0";"1";"Nina";-1
2166-04-15;-0.798583984375;0;-1;"0";"1";"Nina";-1
2166-05-15;-0.6220703125;0;-1;"0";"1";"Nina";-1
2166-06-15;-0.495361328125;0;0;"0";"0";"Neutre";0
2166-07-15;-0.32275390625;0;0;"0";"0";"Neutre";0
2166-08-15;0.08154296875;0;0;"0";"0";"Neutre";0
2166-09-15;0.49169921875;0;0;"0";"0";"Neutre";0
2166-10-15;0.809326171875;1;0;"1";"0";"Nino";1
2166-11-15;0.896240234375;1;0;"1";"0";"Nino";1
2166-12-15;0.694091796875;1;0;"1";"0";"Nino";1
2167-01-15;0.541259765625;1;0;"1";"0";"Nino";1
2167-02-15;0.598388671875;1;0;"1";"0";"Nino";1
2167-03-15;0.9267578125;1;0;"1";"0";"Nino";1
2167-04-15;0.931640625;1;0;"1";"0";"Nino";1
2167-05-15;0.4814453125;0;0;"0";"0";"Neutre";0
2167-06-15;-0.1064453125;0;0;"0";"0";"Neutre";0
2167-07-15;-0.635009765625;0;-1;"0";"1";"Nina";-1
2167-08-15;-0.788818359375;0;-1;"0";"1";"Nina";-1
2167-09-15;-0.917724609375;0;-1;"0";"1";"Nina";-1
2167-10-15;-0.8740234375;0;-1;"0";"1";"Nina";-1
2167-11-15;-0.9755859375;0;-1;"0";"1";"Nina";-1
2167-12-15;-0.869873046875;0;-1;"0";"1";"Nina";-1
2168-01-15;-0.41943359375;0;0;"0";"0";"Neutre";0
2168-02-15;0.26123046875;0;0;"0";"0";"Neutre";0
2168-03-15;0.83740234375;1;0;"0";"0";"Neutre";0
2168-04-15;0.88330078125;1;0;"0";"0";"Neutre";0
2168-05-15;0.6875;1;0;"0";"0";"Neutre";0
2168-06-15;0.36962890625;0;0;"0";"0";"Neutre";0
2168-07-15;0.1513671875;0;0;"0";"0";"Neutre";0
2168-08-15;0.157470703125;0;0;"0";"0";"Neutre";0
2168-09-15;0.322265625;0;0;"0";"0";"Neutre";0
2168-10-15;0.529052734375;1;0;"1";"0";"Nino";1
2168-11-15;0.6005859375;1;0;"1";"0";"Nino";1
2168-12-15;0.606201171875;1;0;"1";"0";"Nino";1
2169-01-15;0.5771484375;1;0;"1";"0";"Nino";1
2169-02-15;0.50732421875;1;0;"1";"0";"Nino";1
2169-03-15;0.331787109375;0;0;"0";"0";"Neutre";0
2169-04-15;-0.005126953125;0;0;"0";"0";"Neutre";0
2169-05-15;-0.2255859375;0;0;"0";"0";"Neutre";0
2169-06-15;-0.278076171875;0;0;"0";"0";"Neutre";0
2169-07-15;-0.1923828125;0;0;"0";"0";"Neutre";0
2169-08-15;-0.201416015625;0;0;"0";"0";"Neutre";0
2169-09-15;-0.453369140625;0;0;"0";"0";"Neutre";0
2169-10-15;-0.809326171875;0;-1;"0";"1";"Nina";-1
2169-11-15;-1.32275390625;0;-1;"0";"1";"Nina";-1
2169-12-15;-1.69482421875;0;-1;"0";"1";"Nina";-1
2170-01-15;-1.63623046875;0;-1;"0";"1";"Nina";-1
2170-02-15;-1.129150390625;0;-1;"0";"1";"Nina";-1
2170-03-15;-0.483154296875;0;0;"0";"0";"Neutre";0
2170-04-15;0.037109375;0;0;"0";"0";"Neutre";0
2170-05-15;0.234619140625;0;0;"0";"0";"Neutre";0
2170-06-15;0.196044921875;0;0;"0";"0";"Neutre";0
2170-07-15;0.017578125;0;0;"0";"0";"Neutre";0
2170-08-15;-0.11767578125;0;0;"0";"0";"Neutre";0
2170-09-15;-0.495849609375;0;0;"0";"0";"Neutre";0
2170-10-15;-0.76904296875;0;-1;"0";"0";"Neutre";0
2170-11-15;-1.016845703125;0;-1;"0";"0";"Neutre";0
2170-12-15;-0.850341796875;0;-1;"0";"0";"Neutre";0
2171-01-15;-0.641845703125;0;-1;"0";"0";"Neutre";0
2171-02-15;-0.28173828125;0;0;"0";"0";"Neutre";0
2171-03-15;0.106689453125;0;0;"0";"0";"Neutre";0
2171-04-15;0.468505859375;0;0;"0";"0";"Neutre";0
2171-05-15;0.538330078125;1;0;"0";"0";"Neutre";0
2171-06-15;0.390869140625;0;0;"0";"0";"Neutre";0
2171-07-15;0.1767578125;0;0;"0";"0";"Neutre";0
2171-08-15;0.088623046875;0;0;"0";"0";"Neutre";0
2171-09-15;-0.05078125;0;0;"0";"0";"Neutre";0
2171-10-15;-0.25146484375;0;0;"0";"0";"Neutre";0
2171-11-15;-0.420166015625;0;0;"0";"0";"Neutre";0
2171-12-15;-0.31591796875;0;0;"0";"0";"Neutre";0
2172-01-15;-0.046875;0;0;"0";"0";"Neutre";0
2172-02-15;0.287109375;0;0;"0";"0";"Neutre";0
2172-03-15;0.534423828125;1;0;"0";"0";"Neutre";0
2172-04-15;0.69580078125;1;0;"0";"0";"Neutre";0
2172-05-15;0.600830078125;1;0;"0";"0";"Neutre";0
2172-06-15;0.32958984375;0;0;"0";"0";"Neutre";0
